# This file is generated on 26-Oct-2022 at 15:56:18 and contains for each site, each satellite, frequency:
# att_rain = attenuation due to rain (dB); hr = mean rain height above sea level (km); R001 = Rain rate for 0.01 percente time of average year; k = k factor for rain attenuation; alpha = alpha factor for rain attenuation.
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Houston (Lat = 2.9560e+01 deg, Lon = -9.5100e+01 deg, Alt = 5.0000e-03 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), Elevation angle (deg), Elevation probability (), Time exceeded (%), hr (km), R001 (mm/h), k, alpha, att_rain (dB)
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 9.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.3152e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.6407e+02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 2.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4978e+02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 5.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.2648e+02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 8.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1350e+02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.0000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0726e+02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.6000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.4180e+01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 2.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.0077e+01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 4.5000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.7119e+01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 7.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.4642e+01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.3000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.3775e+01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 2.1000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.5006e+01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 3.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.6890e+01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 6.0000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.9616e+01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 9.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4375e+01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.7000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.9924e+00
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 3.0000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.9063e+00
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 5.1000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.7975e+00
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 8.3000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.3783e+00
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.5637e+00
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.7949e+00
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 3.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.2421e+00
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 4.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.7813e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 5.5000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.4604e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 7.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.9020e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 9.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.8431e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 9.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.4463e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.7836e+02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 2.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.6332e+02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 5.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.3846e+02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 8.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.2450e+02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.0000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1776e+02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.6000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0362e+02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 2.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.8301e+01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 4.5000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.4177e+01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 7.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.0527e+01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.3000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.8599e+01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 2.1000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.8943e+01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 3.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.9978e+01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 6.0000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.1917e+01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 9.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.6089e+01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.7000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1211e+01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 3.0000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.7671e+00
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 5.1000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.4076e+00
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 8.3000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.8156e+00
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.9001e+00
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.0344e+00
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 3.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4105e+00
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 4.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1121e+00
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 5.5000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.4936e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 7.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.7270e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 9.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.5252e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 9.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.0746e-01
